Formulation,Helper_lipid_ID,Comment,Lipid/Cells,mRNA/Cells,Lipid_name,Experiment_ID,Cargo_type,Model_type,Experiment_weight,quantified_delivery,unnormalized_delivery,Cationic_Lipid_Mol_Ratio,Cationic_Lipid_to_mRNA_weight_ratio,mRNA/cells,toxicity_class,delivery_class,unnormalized_toxicity,smiles,quantified_toxicity,cv_2_pred_quantified_toxicity
Lxue,DOPE,Tox,3.044522437723423,1.0986122886681098,5-a3-8b,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,,,0.0,,0.95127,CCCCC(C)CCC(=O)Oc1cc(OC(=O)CCC(C)CCCC)c(CNCCN(C)C)c(OC(=O)CCC(C)CCCC)c1,0.95127,1.0161768330846044
Lxue,DOPE,Tox,3.044522437723423,1.0986122886681098,6-a3-7b2,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,,,0.0,,1.0,CCCCC(CC)C(=O)Oc1cc(OC(=O)C(CC)CCCC)c(CNCCCN(C)C)c(OC(=O)C(CC)CCCC)c1,1.0,1.131336889749921
Lxue,DOPE,Tox,3.044522437723423,1.0986122886681098,9-a2-6b,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,,,0.0,,1.0,CCCCC(C)C(=O)Oc1cc(CNCCN2CCN(C)CC2)cc(OC(=O)C(C)CCCC)c1,1.0,1.3671704396284545
Lxue,DOPE,Tox,3.044522437723423,1.0986122886681098,9-a2-7b,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,,,0.0,,0.976,CCCCCC(C)C(=O)Oc1cc(CNCCN2CCN(C)CC2)cc(OC(=O)C(C)CCCCC)c1,0.976,1.2678849263998853
Lxue,DOPE,Tox,3.044522437723423,1.0986122886681098,10-a2-7b,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,,,0.0,,0.99673,CCCCCC(C)C(=O)Oc1cc(CNCCCN2CCN(C)CC2)cc(OC(=O)C(C)CCCCC)c1,0.99673,1.2332081304440972
Lxue,DOPE,Tox,3.044522437723423,1.0986122886681098,11-a3-6b,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,,,0.0,,1.0,CCCCC(C)C(=O)Oc1cc(OC(=O)C(C)CCCC)c(CNCCCN)c(OC(=O)C(C)CCCC)c1,1.0,1.2878111077574301
Lxue,DOPE,Tox,3.044522437723423,1.0986122886681098,11-a3-7b,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,,,0.0,,0.96133,CCCCCC(C)C(=O)Oc1cc(OC(=O)C(C)CCCCC)c(CNCCCN)c(OC(=O)C(C)CCCCC)c1,0.96133,1.1619532992145194
Lxue,DOPE,Tox,3.044522437723423,1.0986122886681098,11-a3-7b2,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,,,0.0,,0.99187,CCCCC(CC)C(=O)Oc1cc(OC(=O)C(CC)CCCC)c(CNCCCN)c(OC(=O)C(CC)CCCC)c1,0.99187,1.1881920115397444
Lxue,DOPE,Tox,3.044522437723423,1.0986122886681098,12-a2-9b2,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,,,0.0,,0.98033,CCCCC(CC)CCC(=O)Oc1cc(CNCCN(CCN)CCN)cc(OC(=O)CCC(CC)CCCC)c1,0.98033,1.0875855516674062
Lxue,DOPE,Tox,3.044522437723423,1.0986122886681098,12-a3-6b,Xue_CAD_LNP,mRNA,HeLa,1.0,,,,,,0.0,,1.0,CCCCC(C)C(=O)Oc1cc(OC(=O)C(C)CCCC)c(CNCCN(CCN)CCN)c(OC(=O)C(C)CCCC)c1,1.0,1.1319019599116587
xyu,DOPE,,3.9318256327243257,1.252762968495368,GT-EP6,Yu_Aminoglycoside,mRNA,IGROV1,1.0,,,,,,0.0,,1.0,CCCCC(O)CN(CC(O)CCCC)CC1CCC(N(CC(O)CCCC)CC(O)CCCC)C(OC2C(O)C(OC3CCC(C)(O)C(N(C)CC(O)CCCC)C3O)C(N(CC(O)CCCC)CC(O)CCCC)CC2N(CC(O)CCCC)CC(O)CCCC)O1,1.0,-0.6746140493393963
xyu,DOPE,,3.9318256327243257,1.252762968495368,GT-EP8,Yu_Aminoglycoside,mRNA,IGROV1,1.0,,,,,,0.0,,1.0,CCCCCCC(O)CN(CC(O)CCCCCC)CC1CCC(N(CC(O)CCCCCC)CC(O)CCCCCC)C(OC2C(O)C(OC3CCC(C)(O)C(N(C)CC(O)CCCCCC)C3O)C(N(CC(O)CCCCCC)CC(O)CCCCCC)CC2N(CC(O)CCCCCC)CC(O)CCCCCC)O1,1.0,-0.7807524927288741
xyu,DOPE,,3.9318256327243257,1.252762968495368,GT-EP10,Yu_Aminoglycoside,mRNA,IGROV1,1.0,,,,,,0.0,,1.0,CCCCCCCCC(O)CN(CC(O)CCCCCCCC)CC1CCC(N(CC(O)CCCCCCCC)CC(O)CCCCCCCC)C(OC2C(O)C(OC3CCC(C)(O)C(N(C)CC(O)CCCCCCCC)C3O)C(N(CC(O)CCCCCCCC)CC(O)CCCCCCCC)CC2N(CC(O)CCCCCCCC)CC(O)CCCCCCCC)O1,1.0,-0.8693501399643934
xyu,DOPE,,3.9318256327243257,1.252762968495368,GT-EP10-1,Yu_Aminoglycoside,mRNA,IGROV1,1.0,,,,,,0.0,,1.0,CC(C)CCCCCC(O)CN(CC(O)CCCCCC(C)C)CC1CCC(N(CC(O)CCCCCC(C)C)CC(O)CCCCCC(C)C)C(OC2C(O)C(OC3CCC(C)(O)C(N(C)CC(O)CCCCCC(C)C)C3O)C(N(CC(O)CCCCCC(C)C)CC(O)CCCCCC(C)C)CC2N(CC(O)CCCCCC(C)C)CC(O)CCCCCC(C)C)O1,1.0,-0.8484961727165821
xyu,DOPE,,3.9318256327243257,1.252762968495368,GT-EP14,Yu_Aminoglycoside,mRNA,IGROV1,1.0,,,,,,0.0,,0.92244,CCCCCCCCCCCCC(O)CN(CC(O)CCCCCCCCCCCC)CC1CCC(N(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)C(OC2C(O)C(OC3CCC(C)(O)C(N(C)CC(O)CCCCCCCCCCCC)C3O)C(N(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CC2N(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)O1,0.92244,-0.9652542432500364
xyu,DOPE,,3.9318256327243257,1.252762968495368,AM-Ac6,Yu_Aminoglycoside,mRNA,IGROV1,1.0,,,,,,0.0,,0.95637,CCCCCCOC(=O)CCCN(CCCC(=O)OCCCCCC)CCC(O)C(=O)N(CCCC(=O)OCCCCCC)C1CC(N(CCCC(=O)OCCCCCC)CCCC(=O)OCCCCCC)C(OC2OC(CN(CCCC(=O)OCCCCCC)CCCC(=O)OCCCCCC)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N(CCCC(=O)OCCCCCC)CCCC(=O)OCCCCCC)C1O,0.95637,-0.805139570130239
xyu,DOPE,,3.9318256327243257,1.252762968495368,AM-Ac8,Yu_Aminoglycoside,mRNA,IGROV1,1.0,,,,,,0.0,,1.0,CCCCCCCCOC(=O)CCCN(CCCC(=O)OCCCCCCCC)CCC(O)C(=O)N(CCCC(=O)OCCCCCCCC)C1CC(N(CCCC(=O)OCCCCCCCC)CCCC(=O)OCCCCCCCC)C(OC2OC(CN(CCCC(=O)OCCCCCCCC)CCCC(=O)OCCCCCCCC)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N(CCCC(=O)OCCCCCCCC)CCCC(=O)OCCCCCCCC)C1O,1.0,-0.8736512871128226
xyu,DOPE,,3.9318256327243257,1.252762968495368,AM-Ac8-1,Yu_Aminoglycoside,mRNA,IGROV1,1.0,,,,,,0.0,,1.0,CC(C)CCCCCOC(=O)CCCN(CCCC(=O)OCCCCCC(C)C)CCC(O)C(=O)N(CCCC(=O)OCCCCCC(C)C)C1CC(N(CCCC(=O)OCCCCCC(C)C)CCCC(=O)OCCCCCC(C)C)C(OC2OC(CN(CCCC(=O)OCCCCCC(C)C)CCCC(=O)OCCCCCC(C)C)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N(CCCC(=O)OCCCCCC(C)C)CCCC(=O)OCCCCCC(C)C)C1O,1.0,-0.8599484887906459
xyu,DOPE,,3.9318256327243257,1.252762968495368,AM-Ac10,Yu_Aminoglycoside,mRNA,IGROV1,1.0,,,,,,0.0,,0.89751,CCCCCCCCCCOC(=O)CCCN(CCCC(=O)OCCCCCCCCCC)CCC(O)C(=O)N(CCCC(=O)OCCCCCCCCCC)C1CC(N(CCCC(=O)OCCCCCCCCCC)CCCC(=O)OCCCCCCCCCC)C(OC2OC(CN(CCCC(=O)OCCCCCCCCCC)CCCC(=O)OCCCCCCCCCC)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N(CCCC(=O)OCCCCCCCCCC)CCCC(=O)OCCCCCCCCCC)C1O,0.89751,-0.9386512404536136
xyu,DOPE,,3.9318256327243257,1.252762968495368,AM-Ac12,Yu_Aminoglycoside,mRNA,IGROV1,1.0,,,,,,0.0,,1.0,CCCCCCCCCCCCOC(=O)CCCN(CCCC(=O)OCCCCCCCCCCCC)CCC(O)C(=O)N(CCCC(=O)OCCCCCCCCCCCC)C1CC(N(CCCC(=O)OCCCCCCCCCCCC)CCCC(=O)OCCCCCCCCCCCC)C(OC2OC(CN(CCCC(=O)OCCCCCCCCCCCC)CCCC(=O)OCCCCCCCCCCCC)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N(CCCC(=O)OCCCCCCCCCCCC)CCCC(=O)OCCCCCCCCCCCC)C1O,1.0,-1.0004308450324295
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2714",3.422451636210043,1.252762968495368,2A2-Ne,Lee_unsat,mRNA,IGROV1,1.0,0.41047,4.0,,,,0.0,1.0,0.99425,CC(C)=CCC/C(C)=C\CSCC(C)C(=O)OCCOC(=O)CCN(CCCN1CCN(C)CC1)CCC(=O)OCCOC(=O)C(C)CSC/C=C(/C)CCC=C(C)C,0.99425,0.42519581169636883
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2718",3.8076702223927503,1.252762968495368,4A1-Ne,Lee_unsat,mRNA,IGROV1,1.0,-0.43352,2.7,,,,0.0,1.0,0.96935,CC(C)=CCC/C(C)=C\CSCC(C)C(=O)OCCOC(=O)CCN(CCCN1CCN(CCCN(CCC(=O)OCCOC(=O)C(C)CSC/C=C(/C)CCC=C(C)C)CCC(=O)OCCOC(=O)C(C)CSC/C=C(/C)CCC=C(C)C)CC1)CCC(=O)OCCOC(=O)C(C)CSC/C=C(/C)CCC=C(C)C,0.96935,-0.09357571258948982
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2721",3.3300486952179686,1.252762968495368,2A2-4T,Lee_unsat,mRNA,IGROV1,1.0,0.41047,4.0,,,,0.0,1.0,0.95594,C/C=C/CCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN1CCN(C)CC1)CCC(=O)OCCOC(=O)C(C)CSCCC/C=C/C,0.95594,0.5256697744700883
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2725",3.726759104381723,1.252762968495368,4A1-4T,Lee_unsat,mRNA,IGROV1,1.0,-0.43352,2.7,,,,0.0,1.0,0.86782,C/C=C/CCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN1CCN(CCCN(CCC(=O)OCCOC(=O)C(C)CSCCC/C=C/C)CCC(=O)OCCOC(=O)C(C)CSCCC/C=C/C)CC1)CCC(=O)OCCOC(=O)C(C)CSCCC/C=C/C,0.86782,0.028431767421759707
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2728",3.3300486952179686,1.252762968495368,2A2-4C,Lee_unsat,mRNA,IGROV1,1.0,0.41047,4.0,,,,0.0,1.0,1.0,C/C=C\CCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN1CCN(C)CC1)CCC(=O)OCCOC(=O)C(C)CSCCC/C=C\C,1.0,0.5262040496640413
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2732",3.726759104381723,1.252762968495368,4A1-4C,Lee_unsat,mRNA,IGROV1,1.0,-0.43352,2.7,,,,0.0,1.0,0.92529,C/C=C\CCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN1CCN(CCCN(CCC(=O)OCCOC(=O)C(C)CSCCC/C=C\C)CCC(=O)OCCOC(=O)C(C)CSCCC/C=C\C)CC1)CCC(=O)OCCOC(=O)C(C)CSCCC/C=C\C,0.92529,0.02852986896908412
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2735",3.3764661340962965,1.252762968495368,2A2-SC8/2,Lee_unsat,mRNA,IGROV1,1.0,0.41047,4.0,,,,0.0,1.0,0.95019,CC/C=C\C/C=C\CSCC(C)C(=O)OCCOC(=O)CCN(CCCN1CCN(C)CC1)CCC(=O)OCCOC(=O)C(C)CSC/C=C\C/C=C\CC,0.95019,0.4643743157768713
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2742",3.519821128266478,1.252762968495368,2A2-Far,Lee_unsat,mRNA,IGROV1,1.0,1.50764,5.69,,,,0.0,2.0,0.98084,CC(C)=CCC/C(C)=C/CC/C(C)=C/CSCC(C)C(=O)OCCOC(=O)CCN(CCCN1CCN(C)CC1)CCC(=O)OCCOC(=O)C(C)CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C,0.98084,0.16940717737085004
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2746",3.889947175012421,1.252762968495368,4A1-Far,Lee_unsat,mRNA,IGROV1,1.0,-0.43352,2.7,,,,0.0,1.0,0.92146,CC(C)=CCC/C(C)=C/CC/C(C)=C/CSCC(C)C(=O)OCCOC(=O)CCN(CCCN1CCN(CCCN(CCC(=O)OCCOC(=O)C(C)CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)CCC(=O)OCCOC(=O)C(C)CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)CC1)CCC(=O)OCCOC(=O)C(C)CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C,0.92146,-0.3514104516230064
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2757",3.2619482826353634,1.252762968495368,2A9-2T,Lee_unsat,mRNA,IGROV1,1.0,0.41047,4.0,,,,0.0,1.0,0.9751,CCC/C=C/CSCC(C)C(=O)OCCOC(=O)CCN(CCC(=O)OCCOC(=O)C(C)CSC/C=C/CCC)CCN(C)C,0.9751,0.5895102797765849
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2758",3.276432664437188,1.252762968495368,2A9V-2T,Lee_unsat,mRNA,IGROV1,1.0,-1.53719,1.0,,,,0.0,0.0,0.97126,CCC/C=C/CSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)C)CCC(=O)OCCOC(=O)C(C)CSC/C=C/CCC,0.97126,0.5717051893110279
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2759",3.5307085428288203,1.252762968495368,3A4-2T,Lee_unsat,mRNA,IGROV1,1.0,-0.43352,2.7,,,,0.0,1.0,0.95785,CCC/C=C/CSCC(C)C(=O)OCCOC(=O)CCN(CCO)CCCN(CCC(=O)OCCOC(=O)C(C)CSC/C=C/CCC)CCC(=O)OCCOC(=O)C(C)CSC/C=C/CCC,0.95785,0.32510249922048406
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2761",3.703321795245405,1.252762968495368,4A3-2T,Lee_unsat,mRNA,IGROV1,1.0,-0.43352,2.7,,,,0.0,1.0,1.0,CCC/C=C/CSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCOC(=O)C(C)CSC/C=C/CCC)CCC(=O)OCCOC(=O)C(C)CSC/C=C/CCC)CCC(=O)OCCOC(=O)C(C)CSC/C=C/CCC,1.0,0.06381094030117551
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2762",3.9052298430594576,1.252762968495368,6A3-2T,Lee_unsat,mRNA,IGROV1,1.0,0.41047,4.0,,,,0.0,1.0,0.93295,CCC/C=C/CSCC(C)C(=O)OCCOC(=O)CCN(CCC(=O)OCCOC(=O)C(C)CSC/C=C/CCC)CCN(CCN(CCC(=O)OCCOC(=O)C(C)CSC/C=C/CCC)CCC(=O)OCCOC(=O)C(C)CSC/C=C/CCC)CCN(CCC(=O)OCCOC(=O)C(C)CSC/C=C/CCC)CCC(=O)OCCOC(=O)C(C)CSC/C=C/CCC,0.93295,-0.3812108381841204
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2764",3.2619482826353634,1.252762968495368,2A9-2C,Lee_unsat,mRNA,IGROV1,1.0,0.41047,4.0,,,,0.0,1.0,0.97126,CCC/C=C\CSCC(C)C(=O)OCCOC(=O)CCN(CCC(=O)OCCOC(=O)C(C)CSC/C=C\CCC)CCN(C)C,0.97126,0.5885911549710061
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2765",3.276432664437188,1.252762968495368,2A9V-2C,Lee_unsat,mRNA,IGROV1,1.0,-0.43352,2.7,,,,0.0,1.0,0.96552,CCC/C=C\CSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)C)CCC(=O)OCCOC(=O)C(C)CSC/C=C\CCC,0.96552,0.57080758598862
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2766",3.5307085428288203,1.252762968495368,3A4-2C,Lee_unsat,mRNA,IGROV1,1.0,-1.53719,1.0,,,,0.0,0.0,0.97318,CCC/C=C\CSCC(C)C(=O)OCCOC(=O)CCN(CCO)CCCN(CCC(=O)OCCOC(=O)C(C)CSC/C=C\CCC)CCC(=O)OCCOC(=O)C(C)CSC/C=C\CCC,0.97318,0.3252326998193708
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2768",3.703321795245405,1.252762968495368,4A3-2C,Lee_unsat,mRNA,IGROV1,1.0,-0.43352,2.7,,,,0.0,1.0,1.0,CCC/C=C\CSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCOC(=O)C(C)CSC/C=C\CCC)CCC(=O)OCCOC(=O)C(C)CSC/C=C\CCC)CCC(=O)OCCOC(=O)C(C)CSC/C=C\CCC,1.0,0.06290188728726312
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2769",3.9052298430594576,1.252762968495368,6A3-2C,Lee_unsat,mRNA,IGROV1,1.0,-0.43352,2.7,,,,0.0,1.0,0.91379,CCC/C=C\CSCC(C)C(=O)OCCOC(=O)CCN(CCC(=O)OCCOC(=O)C(C)CSC/C=C\CCC)CCN(CCN(CCC(=O)OCCOC(=O)C(C)CSC/C=C\CCC)CCC(=O)OCCOC(=O)C(C)CSC/C=C\CCC)CCN(CCC(=O)OCCOC(=O)C(C)CSC/C=C\CCC)CCC(=O)OCCOC(=O)C(C)CSC/C=C\CCC,0.91379,-0.3806969034163341
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2770",3.3300486952179686,1.252762968495368,2A2-5,Lee_unsat,mRNA,IGROV1,1.0,1.80628,6.15,,,,0.0,2.0,1.0,C=CCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN1CCN(C)CC1)CCC(=O)OCCOC(=O)C(C)CSCCCCC=C,1.0,0.5056568510370921
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2774",3.726759104381723,1.252762968495368,4A1-5,Lee_unsat,mRNA,IGROV1,1.0,0.41047,4.0,,,,0.0,1.0,0.94444,C=CCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN1CCN(CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCC=C)CCC(=O)OCCOC(=O)C(C)CSCCCCC=C)CC1)CCC(=O)OCCOC(=O)C(C)CSCCCCC=C,0.94444,0.008111827263913402
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2777",3.4256100192908367,1.252762968495368,2A2-Cit,Lee_unsat,mRNA,IGROV1,1.0,1.80628,6.15,,,,0.0,2.0,1.0,CC(C)=CCCC(C)CCSCC(C)C(=O)OCCOC(=O)CCN(CCCN1CCN(C)CC1)CCC(=O)OCCOC(=O)C(C)CSCCC(C)CCC=C(C)C,1.0,0.3788659199759754
Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2781",3.810386752752247,1.252762968495368,4A1-Cit,Lee_unsat,mRNA,IGROV1,1.0,-0.43352,2.7,,,,0.0,1.0,0.89847,CC(C)=CCCC(C)CCSCC(C)C(=O)OCCOC(=O)CCN(CCCN1CCN(CCCN(CCC(=O)OCCOC(=O)C(C)CSCCC(C)CCC=C(C)C)CCC(=O)OCCOC(=O)C(C)CSCCC(C)CCC=C(C)C)CC1)CCC(=O)OCCOC(=O)C(C)CSCCC(C)CCC=C(C)C,0.89847,-0.14724685779874858
zhang,DSPC,,3.164091976832588,1.4663370687934272,GN-C12,Zhang_Aminoglycoside,siRNA,HeLa,1.0,,,,,,1.0,,0.76503,CCCCCCCCCCCCC(O)N(C)C1C(O)C(OC2C(O)C(OC3OC(C(C)O)C(O)C(O)C3N(C(O)CCCCCCCCCCCC)C(O)CCCCCCCCCCCC)C(N(C(O)CCCCCCCCCCCC)C(O)CCCCCCCCCCCC)CC2N(C(O)CCCCCCCCCCCC)C(O)CCCCCCCCCCCC)OCC1(C)O,0.76503,0.7953220605201872
zhang,DSPC,,3.251322526876012,1.4663370687934272,GT-C12,Zhang_Aminoglycoside,siRNA,HeLa,1.0,,,,,,1.0,,0.7459,CCCCCCCCCCCCC(O)N(C)C(C)C1CCC(N(C(O)CCCCCCCCCCCC)C(O)CCCCCCCCCCCC)C(OC2C(O)C(OC3OCC(C)(O)C(N(C)C(O)CCCCCCCCCCCC)C3O)C(N(C(O)CCCCCCCCCCCC)C(O)CCCCCCCCCCCC)CC2N(C(O)CCCCCCCCCCCC)C(O)CCCCCCCCCCCC)O1,0.7459,0.7018352747200696
zhang,DSPC,,3.350720189199782,1.4663370687934272,GT-C14,Zhang_Aminoglycoside,siRNA,HeLa,1.0,,,,,,2.0,,0.69945,CCCCCCCCCCCCCCC(O)N(C)C(C)C1CCC(N(C(O)CCCCCCCCCCCCCC)C(O)CCCCCCCCCCCCCC)C(OC2C(O)C(OC3OCC(C)(O)C(N(C)C(O)CCCCCCCCCCCCCC)C3O)C(N(C(O)CCCCCCCCCCCCCC)C(O)CCCCCCCCCCCCCC)CC2N(C(O)CCCCCCCCCCCCCC)C(O)CCCCCCCCCCCCCC)O1,0.69945,0.6654821214482601
zhang,DSPC,,2.4694773819072027,1.4663370687934272,ST-C11,Zhang_Aminoglycoside,siRNA,HeLa,1.0,,,,,,2.0,,0.39071,CCCCCCCCCCCC(O)N(C(O)CCCCCCCCCCC)C1CC(N(C(O)CCCCCCCCCCC)C(O)CCCCCCCCCCC)C(O)C(O)C1O,0.39071,1.156524373856615
zhang,DSPC,,2.525005920483834,1.4663370687934272,ST-C12,Zhang_Aminoglycoside,siRNA,HeLa,1.0,,,,,,2.0,,0.18306,CCCCCCCCCCCCC(O)N(C(O)CCCCCCCCCCCC)C1CC(N(C(O)CCCCCCCCCCCC)C(O)CCCCCCCCCCCC)C(O)C(O)C1O,0.3,1.142449148892774
